------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 3.0%  395M 8192K|  43  0.31     0     0 |   4  0.87 |   0     0 |   0     0 
 3.3%  395M 8192K|  43  0.28     0     0 |   4  0.74 |   0     0 |   0     0 
73.6%  386M 8192K| 104  1.30     0     0 |  61  2.12 |   0     0 |   0     0 
 919%  358M 8192K| 253  2.82     0     0 | 213  3.30 |   0     0 |   0     0 
 431%  350M 8192K|  42  0.29     0     0 |   3  1.46 |   0     0 |   0     0 
 160%  350M 8192K|  43  0.24     0     0 |   4  0.37 |   0     0 |   0     0 
 156%  350M 8192K|  43  0.20     0     0 |   4  0.43 |   0     0 |   0     0 
 178%  351M 8192K|  43  0.28     0     0 |   4  0.63 |   0     0 |   0     0 
 203%  351M 8192K|  42  0.28     0     0 |   3  0.59 |   0     0 |   0     0 
 212%  351M 8192K|  43  0.39     0     0 |   4  0.69 |   0     0 |   0     0 
 225%  351M 8192K|  43  0.46     0     0 |   4  0.76 |   0     0 |   0     0 
 215%  351M 8192K|  43  0.35     0     0 |   4  0.67 |   0     0 |   0     0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 167%  351M 8192K|  42  0.27     0     0 |   4  0.77 |   0     0 |   0     0 
 182%  351M 8192K|  43  0.31     0     0 |   4  0.63 |   0     0 |   0     0 
 217%  346M 8192K|  43  0.29     0     0 |   4  0.64 |   0     0 |   0     0 
 178%  346M 8192K|  43  0.32     0     0 |   4  0.84 |   0     0 |   0     0 
 119%  346M 8192K|  42  0.29     0     0 |   3  0.72 |   0     0 |   0     0 
 146%  346M 8192K|  43  0.31     0     0 |   4  0.82 |   0     0 |   0     0 
 129%  346M 8192K|  43  0.22     0     0 |   4  0.65 |   0     0 |   0     0 
 191%  347M 8192K|  43  0.32     0     0 |   4  0.79 |   0     0 |   0     0 
 167%  347M 8192K|  43  0.37     0     0 |   4  0.80 |   0     0 |   0     0 
 181%  347M 8192K|  42  0.32     0     0 |   3  0.75 |   0     0 |   0     0 
 212%  347M 8192K|  43  0.34     0     0 |   5  0.90 |   0     0 |   0     0 
 186%  347M 8192K|  43  0.30     0     0 |   4  0.59 |   0     0 |   0     0 
 164%  347M 8192K|  43  0.29     0     0 |   4  0.59 |   0     0 |   0     0 
 192%  348M 8192K|  43  0.52     0     0 |   4  0.68 |   0     0 |   0     0 
 201%  347M 8192K|  43  0.32     0     0 |   4  0.80 |   0     0 |   0     0 
 214%  345M 8192K|  42  0.37     0     0 |   3  0.76 |   0     0 |   0     0 
 188%  345M 8192K|  43  0.38     0     0 |   4  0.83 |   0     0 |   0     0 
 183%  345M 8192K|  43  0.34     0     0 |   4  0.63 |   0     0 |   0     0 
 176%  346M 8192K|  43  0.26     0     0 |   4  0.64 |   0     0 |   0     0 
 205%  346M 8192K|  42  0.27     0     0 |   3  0.65 |   0     0 |   0     0 
 196%  346M 8192K|  43  0.34     0     0 |   5  1.01 |   0     0 |   0     0 
 220%  346M 8192K|  43  0.33     0     0 |   4  0.71 |   0     0 |   0     0 
 198%  346M 8192K|  43  0.35     0     0 |   4  0.80 |   0     0 |   0     0 
 156%  346M 8192K|  43  0.28     0     0 |   4  0.56 |   0     0 |   0     0 
 190%  346M 8192K|  42  0.27     0     0 |   3  0.64 |   0     0 |   0     0 
 202%  346M 8192K|  43  0.31     0     0 |   4  0.75 |   0     0 |   0     0 
 160%  346M 8192K|  43  0.33     0     0 |   4  0.88 |   0     0 |   0     0 
 189%  347M 8192K|  43  0.35     0     0 |   4  0.81 |   0     0 |   0     0 
 192%  347M 8192K|  43  0.34     0     0 |   4  0.71 |   0     0 |   0     0 
 171%  347M 8192K|  42  0.27     0     0 |   3  0.59 |   0     0 |   0     0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 205%  347M 8192K|  43  0.29     0     0 |   5  1.04 |   0     0 |   0     0 
 223%  347M 8192K|  43  0.35     0     0 |   4  0.75 |   0     0 |   0     0 
 203%  347M 8192K|  43  0.31     0     0 |   4  0.77 |   0     0 |   0     0 
 210%  348M 8192K|  43  0.57     0     0 |   4  0.85 |   0     0 |   0     0 
 176%  344M 8192K|  42  0.25     0     0 |   3  0.56 |   0     0 |   0     0 
 202%  344M 8192K|  43  0.32     0     0 |   4  0.72 |   0     0 |   0     0 
 211%  344M 8192K|  43  0.31     0     0 |   4  0.72 |   0     0 |   0     0 
 191%  344M 8192K|  43  0.30     0     0 |   4  0.80 |   0     0 |   0     0 
 219%  344M 8192K|  43  0.33     0     0 |   4  0.75 |   0     0 |   0     0 
 209%  343M 8192K|  42  0.35     0     0 |   3  0.72 |   0     0 |   0     0 
 175%  343M 8192K|  43  0.29     0     0 |   5  0.77 |   0     0 |   0     0 
 189%  343M 8192K|  43  0.31     0     0 |   4  0.62 |   0     0 |   0     0 
 208%  344M 8192K|  43  0.32     0     0 |   4  0.81 |   0     0 |   0     0 
 188%  344M 8192K|  43  0.32     0     0 |   4  0.81 |   0     0 |   0     0 
 163%  344M 8192K|  42  0.29     0     0 |   3  0.63 |   0     0 |   0     0 
 172%  344M 8192K|  43  0.28     0     0 |   4  0.65 |   0     0 |   0     0 
 179%  344M 8192K|  43  0.29     0     0 |   4  0.65 |   0     0 |   0     0 
 215%  344M 8192K|  43  0.22     0     0 |   4  0.67 |   0     0 |   0     0 
 198%  345M 8192K|  43  0.32     0     0 |   4  0.86 |   0     0 |   0     0 
 215%  345M 8192K|  42  0.31     0     0 |   3  0.71 |   0     0 |   0     0 
 212%  345M 8192K|  43  0.32     0     0 |   5  1.08 |   0     0 |   0     0 
 172%  345M 8192K|  43  0.35     0     0 |   4  0.67 |   0     0 |   0     0 
 195%  345M 8192K|  43  0.42     0     0 |   4  0.65 |   0     0 |   0     0 
 227%  346M 8192K|  43  0.32     0     0 |   4  0.81 |   0     0 |   0     0 
 227%  345M 8192K|  42  0.34     0     0 |   3  0.77 |   0     0 |   0     0 
 206%  345M 8192K|  43  0.37     0     0 |   4  0.89 |   0     0 |   0     0 
 211%  345M 8192K|  43  0.49     0     0 |   4  0.76 |   0     0 |   0     0 
 173%  343M 8192K|  43  0.27     0     0 |   4  0.68 |   0     0 |   0     0 
 210%  343M 8192K|  29  0.28     0     0 |   3  0.70 |   0     0 |   0     0 
 195%  343M 8192K|  28  0.31     0     0 |   2  0.77 |   0     0 |   0     0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 227%  344M 8192K|  29  0.58     0     0 |   3  1.46 |   0     0 |   0     0 
 192%  343M 8192K|  29  0.32     0     0 |   4  1.01 |   0     0 |   0     0 
 167%  343M 8192K|  28  0.30     0     0 |   2  0.65 |   0     0 |   0     0 
 137%  343M 8192K|  29  0.29     0     0 |   3  0.63 |   0     0 |   0     0 
 152%  341M 8192K|  29  0.29     0     0 |   3  0.73 |   0     0 |   0     0 
 214%  342M 8192K|  29  0.34     0     0 |   3  0.82 |   0     0 |   0     0 
 205%  342M 8192K|  28  0.31     0     0 |   2  0.87 |   0     0 |   0     0 
 209%  343M 8192K|  29  0.32     0     0 |   3  0.78 |   0     0 |   0     0 
 187%  344M 8192K|  29  0.34     0     0 |   3  0.72 |   0     0 |   0     0 
 202%  344M 8192K|  28  0.30     0     0 |   2  0.63 |   0     0 |   0     0 
 206%  344M 8192K|  29  0.35     0     0 |   3  0.79 |   0     0 |   0     0 
 229%  344M 8192K|  29  0.33     0     0 |   4  0.98 |   0     0 |   0     0 
 240%  345M 8192K|  28  0.32     0     0 |   2  0.65 |   0     0 |   0     0 
 198%  344M 8192K|  29  0.30     0     0 |   3  0.64 |   0     0 |   0     0 
 165%  344M 8192K|  29  0.30     0     0 |   3  0.50 |   0     0 |   0     0 
 201%  344M 8192K|  28  0.27     0     0 |   2  0.49 |   0     0 |   0     0 
 231%  345M 8192K|  29  0.32     0     0 |   3  0.62 |   0     0 |   0     0 
 222%  345M 8192K|  29  0.29     0     0 |   3  0.81 |   0     0 |   0     0 
 205%  345M 8192K|  29  0.33     0     0 |   3  0.89 |   0     0 |   0     0 
 194%  345M 8192K|  28  0.31     0     0 |   2  0.50 |   0     0 |   0     0 
 150%  345M 8192K|  29  0.25     0     0 |   3  0.65 |   0     0 |   0     0 
 164%  345M 8192K|  29  0.29     0     0 |   4  0.96 |   0     0 |   0     0 
 229%  345M 8192K|  28  0.33     0     0 |   2  0.72 |   0     0 |   0     0 
 227%  345M 8192K|  29  0.36     0     0 |   3  0.80 |   0     0 |   0     0 
 203%  345M 8192K|  29  0.31     0     0 |   3  0.64 |   0     0 |   0     0 
 190%  345M 8192K|  29  0.32     0     0 |   3  0.60 |   0     0 |   0     0 
 195%  345M 8192K|  28  0.26     0     0 |   2  0.60 |   0     0 |   0     0 
 223%  345M 8192K|  29  0.31     0     0 |   3  0.71 |   0     0 |   0     0 
 245%  343M 8192K|  29  0.31     0     0 |   3  0.70 |   0     0 |   0     0 
 206%  343M 8192K|  28  0.36     0     0 |   2  0.72 |   0     0 |   0     0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 205%  343M 8192K|  29  0.32     0     0 |   3  0.80 |   0     0 |   0     0 
 195%  344M 8192K|  29  0.29     0     0 |   3  0.71 |   0     0 |   0     0 
 223%  345M 8192K|  28  0.31     0     0 |   3  1.00 |   0     0 |   0     0 
 213%  345M 8192K|  29  0.32     0     0 |   3  0.77 |   0     0 |   0     0 
 224%  345M 8192K|  29  0.61     0     0 |   3  1.65 |   0     0 |   0     0 
 218%  345M 8192K|  28  0.30     0     0 |   2  0.78 |   0     0 |   0     0 
 190%  345M 8192K|  29  0.35     0     0 |   3  0.71 |   0     0 |   0     0 
 154%  345M 8192K|  29  0.26     0     0 |   3  0.69 |   0     0 |   0     0 
 184%  345M 8192K|  29  0.30     0     0 |   3  0.75 |   0     0 |   0     0 
 176%  345M 8192K|  28  0.32     0     0 |   2  0.84 |   0     0 |   0     0 
 196%  345M 8192K|  29  0.63     0     0 |   3  0.86 |   0     0 |   0     0 
 139%  345M 8192K|  29  0.32     0     0 |   3  0.68 |   0     0 |   0     0 
 128%  342M 8192K|  28  0.26     0     0 |   3  0.79 |   0     0 |   0     0 
 142%  342M 8192K|  29  0.30     0     0 |   3  0.73 |   0     0 |   0     0 
 224%  343M 8192K|  29  0.31     0     0 |   3  0.77 |   0     0 |   0     0 
 260%  343M 8192K|  29  0.34     0     0 |   3  0.91 |   0     0 |   0     0 
 155%  344M 8192K|  28  0.32     0     0 |   2  0.69 |   0     0 |   0     0 
 5.6%  344M 8192K|  29  0.33     0     0 |   3  0.85 |   0     0 |   0     0 
 5.9%  344M 8192K|  29  0.31     0     0 |   3  0.84 |   0     0 |   0     0 
 4.3%  344M 8192K|  29  0.30     0     0 |   3  0.80 |   0     0 |   0     0 
 2.8%  344M 8192K|  28  0.30     0     0 |   2  0.85 |   0     0 |   0     0 
 2.6%  344M 8192K|  29  0.32     0     0 |   4  1.10 |   0     0 |   0     0 
 2.7%  344M 8192K|  29  0.32     0     0 |   3  0.86 |   0     0 |   0     0 
 3.6%  344M 8192K|  29  0.33     0     0 |   3  0.83 |   0     0 |   0     0 
 2.3%  344M 8192K|  29  0.29     0     0 |   3  0.75 |   0     0 |   0     0 
 2.4%  344M 8192K|  28  0.31     0     0 |   2  0.84 |   0     0 |   0     0 
 3.0%  344M 8192K|  29  0.34     0     0 |   3  0.87 |   0     0 |   0     0 
 2.6%  344M 8192K|  29  0.38     0     0 |   3  1.01 |   0     0 |   0     0 
 2.0%  344M 8192K|  29  0.31     0     0 |   3  0.84 |   0     0 |   0     0 
15.1%  344M 8192K|  28  0.35     0     0 |   2  0.68 |   0     0 |   0     0 
