ts	key	value
1786675451	juicefs_fuse_ops_durations_histogram_seconds_total	187
1786675451	juicefs_fuse_ops_durations_histogram_seconds_sum	0.059699450999999994
1786675451	juicefs_used_buffer_size_bytes	0
1786675452	juicefs_fuse_ops_durations_histogram_seconds_total	10221
1786675452	juicefs_fuse_ops_durations_histogram_seconds_sum	33.709008367000024
1786675452	juicefs_fuse_ops_total_write	9487
1786675452	juicefs_object_request_durations_histogram_seconds_PUT_total	8730
1786675452	juicefs_object_request_durations_histogram_seconds_PUT_sum	60.86861606999989
1786675452	juicefs_used_buffer_size_bytes	314572800
1786675453	juicefs_fuse_ops_durations_histogram_seconds_total	25933
1786675453	juicefs_fuse_ops_durations_histogram_seconds_sum	150.8402533489998
1786675453	juicefs_fuse_ops_total_write	25188
1786675453	juicefs_object_request_durations_histogram_seconds_PUT_total	25849
1786675453	juicefs_object_request_durations_histogram_seconds_PUT_sum	211.39707470899913
1786675453	juicefs_used_buffer_size_bytes	317980672
1786675454	juicefs_fuse_ops_durations_histogram_seconds_total	44157
1786675454	juicefs_fuse_ops_durations_histogram_seconds_sum	258.0875031469986
1786675454	juicefs_fuse_ops_total_write	43409
1786675454	juicefs_object_request_durations_histogram_seconds_PUT_total	45063
1786675454	juicefs_object_request_durations_histogram_seconds_PUT_sum	361.75719045299854
1786675454	juicefs_used_buffer_size_bytes	307757056
1786675455	juicefs_fuse_ops_durations_histogram_seconds_total	62677
1786675455	juicefs_fuse_ops_durations_histogram_seconds_sum	369.22507489799835
1786675455	juicefs_fuse_ops_total_write	61910
1786675455	juicefs_object_request_durations_histogram_seconds_PUT_total	64201
1786675455	juicefs_object_request_durations_histogram_seconds_PUT_sum	512.1319696739987
1786675455	juicefs_used_buffer_size_bytes	319553536
1786675456	juicefs_fuse_ops_durations_histogram_seconds_total	77837
1786675456	juicefs_fuse_ops_durations_histogram_seconds_sum	486.6359909489988
1786675456	juicefs_fuse_ops_total_write	77065
1786675456	juicefs_object_request_durations_histogram_seconds_PUT_total	80827
1786675456	juicefs_object_request_durations_histogram_seconds_PUT_sum	662.0730465040031
1786675456	juicefs_used_buffer_size_bytes	328204288
1786675457	juicefs_fuse_ops_durations_histogram_seconds_total	93254
1786675457	juicefs_fuse_ops_durations_histogram_seconds_sum	605.7018816259972
1786675457	juicefs_fuse_ops_total_write	92315
1786675457	juicefs_object_request_durations_histogram_seconds_PUT_total	96784
1786675457	juicefs_object_request_durations_histogram_seconds_PUT_sum	812.9492607960001
1786675457	juicefs_used_buffer_size_bytes	312999936
1786675458	juicefs_fuse_ops_durations_histogram_seconds_total	107103
1786675458	juicefs_fuse_ops_durations_histogram_seconds_sum	719.8718979529972
1786675458	juicefs_fuse_ops_total_write	106153
